SalesLineID,OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPriceGBP,UnitCostGBP,DiscountPct,OrderStatus,SalesChannel
1112,500661,2025-03-25,22,4,1,28.66,11.47,0.05,Completed,Online
1113,500653,2025-03-26,38,11,1,17.13,7.28,0.1,Cancelled,Marketplace
1114,500653,2025-03-26,38,2,2,243.83,158.49,0,Cancelled,Marketplace
1115,500676,2025-03-26,11,1,1,773.68,572.94,0,Cancelled,Online
1116,500684,2025-03-26,55,7,1,383.44,247.7,0.1,Completed,Marketplace
1117,500695,2025-03-26,42,3,1,352.02,250.2,0.03,Completed,Online
1118,500659,2025-03-27,26,10,2,12.48,5.18,0,Completed,Online
1119,500659,2025-03-27,26,4,2,27.45,11.57,0.03,Completed,Online
1120,500659,2025-03-27,26,7,2,382.01,242.69,0.03,Completed,Online
1121,500683,2025-03-27,62,11,1,16.35,7.24,0.1,Completed,Online
1122,500683,2025-03-27,62,12,1,24.57,11.37,0.05,Completed,Online
1123,500681,2025-03-28,21,7,3,387.06,245.01,0.05,Completed,Online
1124,500668,2025-03-29,3,7,2,375.28,245.1,0,Completed,Online
1125,500668,2025-03-29,3,4,2,27.29,11.38,0.03,Completed,Online
1126,500668,2025-03-29,3,8,3,268.47,162.15,0,Completed,Online
1127,500694,2025-03-30,33,1,1,772.97,563.84,0,Completed,Online
1128,500679,2025-03-31,24,12,1,24.87,11.51,0,Completed,Online
1129,500679,2025-03-31,24,8,1,267.6,162.56,0.1,Completed,Online
1130,500690,2025-03-31,33,8,4,277.21,162.06,0.1,Completed,Online
1131,500716,2025-04-01,32,7,1,377.48,245.55,0.1,Completed,Online
1132,500716,2025-04-01,32,1,1,744.41,568.14,0,Completed,Online
1133,500716,2025-04-01,32,11,1,16.6,7.36,0,Completed,Online
1134,500740,2025-04-02,46,9,2,48.88,19.96,0.03,Completed,Online
1135,500740,2025-04-02,46,7,1,377.91,246.99,0,Completed,Online
1136,500703,2025-04-03,26,12,1,25.65,11.57,0,Completed,Online
1137,500711,2025-04-03,57,1,1,778.01,566.65,0.1,Completed,Online
1138,500711,2025-04-03,57,2,2,242.55,158.35,0,Completed,Online
1139,500711,2025-04-03,57,8,4,265.9,160.7,0.1,Completed,Online
1140,500714,2025-04-03,41,9,2,50.76,19.98,0,Completed,Retail Store
1141,500714,2025-04-03,41,6,2,122.62,74.52,0,Completed,Retail Store
1142,500714,2025-04-03,41,8,1,270.19,164.59,0,Completed,Retail Store
1143,500715,2025-04-03,55,3,2,347.04,252.0,0.05,Completed,Retail Store
1144,500715,2025-04-03,55,1,3,786.64,575.52,0,Completed,Retail Store
1145,500715,2025-04-03,55,11,1,17.29,7.25,0,Completed,Retail Store
1146,500717,2025-04-03,24,12,2,25.48,11.64,0.1,Completed,Marketplace
1147,500705,2025-04-06,17,8,1,267.2,164.99,0,Completed,Marketplace
1148,500733,2025-04-06,7,3,2,333.11,245.42,0.15,Cancelled,Retail Store
1149,500744,2025-04-06,37,10,2,12.61,5.14,0.1,Completed,Online
1150,500697,2025-04-07,49,10,1,12.47,5.24,0.05,Completed,Online
1151,500727,2025-04-07,17,7,1,390.77,247.46,0,Completed,Retail Store
1152,500741,2025-04-07,61,12,2,24.87,11.52,0.1,Completed,Retail Store
1153,500712,2025-04-08,30,8,1,274.62,161.6,0.03,Completed,Online
1154,500739,2025-04-08,61,12,2,25.93,11.67,0.05,Completed,Retail Store
1155,500739,2025-04-08,61,11,1,16.57,7.39,0.03,Completed,Retail Store
1156,500726,2025-04-09,29,6,1,125.42,74.04,0.05,Completed,Online
1157,500726,2025-04-09,29,3,1,353.94,245.24,0,Completed,Online
1158,500742,2025-04-09,23,6,2,122.8,73.59,0,Cancelled,Online
1159,500742,2025-04-09,23,10,1,12.16,5.15,0,Cancelled,Online
1160,500742,2025-04-09,23,12,1,25.4,11.3,0.15,Cancelled,Online
1161,500702,2025-04-10,1,11,1,17.07,7.36,0,Completed,Retail Store
1162,500701,2025-04-11,60,3,1,344.39,251.13,0,Completed,Online
1163,500707,2025-04-11,56,8,1,275.76,165.72,0,Cancelled,Online
1164,500707,2025-04-11,56,5,1,79.88,38.19,0.1,Cancelled,Online
1165,500743,2025-04-12,19,8,2,270.18,163.79,0,Completed,Marketplace
1166,500731,2025-04-13,48,10,2,12.81,5.19,0,Completed,Marketplace
1167,500731,2025-04-13,48,6,1,124.03,74.65,0.05,Completed,Marketplace
1168,500729,2025-04-15,15,8,1,272.2,162.96,0,Completed,Retail Store
1169,500700,2025-04-17,4,12,1,24.4,11.44,0,Completed,Retail Store
1170,500700,2025-04-17,4,5,1,83.11,39.24,0,Completed,Retail Store
1171,500706,2025-04-17,35,8,1,264.57,165.67,0,Completed,Online
1172,500706,2025-04-17,35,3,2,354.9,251.87,0.1,Completed,Online
1173,500710,2025-04-17,57,7,1,398.54,243.62,0.05,Completed,Retail Store
1174,500710,2025-04-17,57,12,1,24.37,11.68,0,Completed,Retail Store
1175,500725,2025-04-17,22,3,1,350.17,252.3,0,Completed,Online
1176,500725,2025-04-17,22,12,1,25.64,11.64,0,Completed,Online
1177,500728,2025-04-19,46,12,2,25.32,11.67,0.03,Completed,Online
1178,500704,2025-04-20,61,2,1,231.16,157.37,0.03,Completed,Online
1179,500704,2025-04-20,61,12,1,24.9,11.66,0.05,Completed,Online
1180,500718,2025-04-20,1,1,1,761.48,567.21,0,Completed,Online
1181,500718,2025-04-20,1,7,1,375.64,242.1,0.15,Completed,Online
1182,500723,2025-04-20,44,2,1,232.19,162.57,0,Cancelled,Online
1183,500723,2025-04-20,44,3,3,344.03,245.53,0,Cancelled,Online
1184,500730,2025-04-20,43,9,2,48.49,19.55,0,Completed,Retail Store
1185,500730,2025-04-20,43,1,1,775.16,562.94,0,Completed,Retail Store
1186,500709,2025-04-21,16,4,1,28.57,11.57,0.05,Completed,Online
1187,500709,2025-04-21,16,9,3,50.88,20.05,0,Completed,Online
1188,500721,2025-04-21,35,9,1,48.72,19.7,0,Completed,Marketplace
1189,500736,2025-04-21,1,8,1,271.0,165.63,0.1,Completed,Retail Store
1190,500736,2025-04-21,1,2,1,239.96,159.72,0.05,Completed,Retail Store
1191,500746,2025-04-21,35,12,1,24.33,11.58,0.1,Completed,Retail Store
1192,500746,2025-04-21,35,1,1,742.08,572.91,0,Completed,Retail Store
1193,500708,2025-04-22,45,12,1,25.9,11.34,0,Completed,Online
1194,500720,2025-04-23,31,7,1,386.71,244.83,0,Cancelled,Online
1195,500720,2025-04-23,31,2,1,234.09,159.26,0,Cancelled,Online
1196,500732,2025-04-24,18,9,2,51.16,19.92,0,Completed,Retail Store
1197,500735,2025-04-24,42,9,1,51.83,19.89,0.05,Completed,Online
1198,500745,2025-04-25,36,10,1,12.4,5.13,0,Completed,Retail Store
1199,500698,2025-04-26,50,5,1,81.4,38.18,0,Cancelled,Online
1200,500713,2025-04-26,52,7,2,394.78,248.11,0,Completed,Online
1201,500713,2025-04-26,52,11,1,16.35,7.33,0,Completed,Online
1202,500719,2025-04-26,28,1,1,764.05,569.18,0.03,Cancelled,Online
1203,500696,2025-04-27,57,2,1,245.13,159.02,0,Completed,Online
1204,500696,2025-04-27,57,5,1,83.93,38.87,0,Completed,Online
1205,500696,2025-04-27,57,6,1,127.0,74.91,0.05,Completed,Online
1206,500699,2025-04-27,63,8,3,261.8,160.49,0,Completed,Marketplace
1207,500699,2025-04-27,63,5,2,81.21,38.01,0.03,Completed,Marketplace
1208,500724,2025-04-27,58,10,1,12.51,5.25,0.03,Completed,Retail Store
1209,500724,2025-04-27,58,1,1,776.79,562.87,0.03,Completed,Retail Store
1210,500737,2025-04-28,53,11,1,16.32,7.37,0,Cancelled,Online
1211,500737,2025-04-28,53,10,1,12.92,5.28,0,Cancelled,Online
1212,500734,2025-04-29,27,7,1,383.97,247.52,0.03,Completed,Marketplace
1213,500734,2025-04-29,27,2,1,236.51,159.21,0,Completed,Marketplace
1214,500722,2025-04-30,34,1,1,761.39,562.58,0,Completed,Online
1215,500738,2025-04-30,37,5,1,80.76,38.2,0.05,Completed,Retail Store
1216,500738,2025-04-30,37,7,1,397.16,245.06,0.05,Completed,Retail Store
1217,500756,2025-05-01,58,8,1,266.7,162.66,0.03,Completed,Online
1218,500768,2025-05-01,27,3,1,353.96,252.72,0.03,Completed,Online
1219,500787,2025-05-01,52,12,1,25.57,11.68,0,Completed,Online
1220,500795,2025-05-01,27,9,1,51.4,20.0,0.05,Completed,Online
1221,500795,2025-05-01,27,11,1,16.58,7.22,0,Completed,Online
1222,500748,2025-05-02,44,5,1,82.07,39.19,0,Completed,Online
1223,500748,2025-05-02,44,7,1,390.44,248.62,0.03,Completed,Online
1224,500767,2025-05-02,42,2,1,237.2,159.84,0.03,Completed,Online
1225,500791,2025-05-03,4,5,1,84.35,39.17,0,Completed,Online
1226,500763,2025-05-04,33,7,2,388.4,241.42,0,Completed,Marketplace
1227,500769,2025-05-04,10,12,1,24.52,11.63,0,Completed,Online
1228,500798,2025-05-04,3,1,3,783.75,575.68,0,Completed,Retail Store
1229,500758,2025-05-05,35,4,2,27.95,11.31,0,Completed,Marketplace
1230,500758,2025-05-05,35,7,1,373.42,249.01,0.1,Completed,Marketplace
1231,500758,2025-05-05,35,6,2,121.31,74.99,0,Completed,Marketplace
1232,500788,2025-05-05,21,5,1,83.92,38.17,0.1,Completed,Retail Store
1233,500788,2025-05-05,21,10,2,12.44,5.16,0.1,Completed,Retail Store
1234,500788,2025-05-05,21,1,3,769.15,562.76,0,Completed,Retail Store
1235,500782,2025-05-06,15,3,1,334.95,249.99,0.05,Completed,Online
1236,500747,2025-05-07,13,10,1,12.54,5.28,0.1,Completed,Online
1237,500747,2025-05-07,13,2,1,234.33,159.48,0,Completed,Online
1238,500747,2025-05-07,13,1,2,753.23,571.23,0.05,Completed,Online
1239,500751,2025-05-07,11,5,2,83.86,38.66,0,Completed,Online
1240,500761,2025-05-07,62,10,2,12.65,5.25,0,Completed,Online
1241,500761,2025-05-07,62,6,3,123.32,73.75,0.05,Completed,Online
1242,500753,2025-05-09,17,6,1,123.2,75.08,0.1,Completed,Online
1243,500753,2025-05-09,17,12,1,25.61,11.52,0,Completed,Online
1244,500778,2025-05-09,29,9,3,51.78,19.91,0.03,Completed,Online
1245,500778,2025-05-09,29,12,1,24.4,11.42,0,Completed,Online
1246,500760,2025-05-10,22,8,1,269.84,164.83,0,Completed,Retail Store
1247,500760,2025-05-10,22,9,3,50.76,19.94,0.03,Completed,Retail Store
1248,500786,2025-05-10,25,6,1,125.15,73.05,0.05,Completed,Online
1249,500786,2025-05-10,25,11,1,17.23,7.24,0.03,Completed,Online
1250,500762,2025-05-12,33,1,2,739.4,561.37,0,Completed,Online
1251,500749,2025-05-13,20,3,3,350.37,247.59,0,Completed,Retail Store
1252,500749,2025-05-13,20,6,1,125.86,74.79,0.05,Completed,Retail Store
1253,500781,2025-05-13,14,5,2,82.74,38.83,0.1,Completed,Retail Store
1254,500781,2025-05-13,14,2,1,234.49,158.71,0.05,Completed,Retail Store
1255,500789,2025-05-16,13,6,2,125.92,75.35,0.1,Completed,Retail Store
1256,500793,2025-05-17,24,10,3,12.22,5.31,0,Completed,Marketplace
1257,500793,2025-05-17,24,11,1,16.34,7.29,0,Completed,Marketplace
1258,500792,2025-05-18,48,7,4,396.54,243.86,0.03,Completed,Retail Store
1259,500774,2025-05-19,8,9,1,50.45,19.67,0.1,Completed,Online
1260,500799,2025-05-19,33,1,2,774.42,575.65,0,Completed,Online
1261,500799,2025-05-19,33,4,2,28.7,11.49,0,Completed,Online
1262,500757,2025-05-20,30,6,2,120.89,74.58,0.03,Completed,Retail Store
1263,500757,2025-05-20,30,11,2,16.53,7.29,0,Completed,Retail Store
1264,500754,2025-05-21,21,12,3,25.44,11.3,0,Completed,Retail Store
1265,500759,2025-05-21,52,2,2,243.0,160.66,0.05,Completed,Online
1266,500759,2025-05-21,52,1,1,782.74,574.42,0,Completed,Online
1267,500759,2025-05-21,52,3,2,340.31,247.44,0.15,Completed,Online
1268,500796,2025-05-21,7,6,3,122.21,75.32,0,Completed,Online
1269,500752,2025-05-22,58,10,1,12.89,5.14,0,Completed,Online
1270,500752,2025-05-22,58,12,2,25.3,11.41,0,Completed,Online
1271,500765,2025-05-22,15,8,2,277.44,165.64,0.1,Completed,Online
1272,500765,2025-05-22,15,3,2,354.41,246.1,0.03,Completed,Online
1273,500771,2025-05-22,51,4,3,27.61,11.59,0.1,Completed,Retail Store
1274,500771,2025-05-22,51,8,1,269.7,162.06,0,Completed,Retail Store
1275,500750,2025-05-23,27,4,1,28.86,11.55,0,Completed,Marketplace
1276,500775,2025-05-23,47,3,1,355.04,250.46,0,Completed,Retail Store
1277,500797,2025-05-23,44,11,2,17.05,7.4,0,Completed,Online
1278,500797,2025-05-23,44,1,2,783.52,559.78,0,Completed,Online
1279,500797,2025-05-23,44,3,1,346.48,249.82,0.05,Completed,Online
1280,500777,2025-05-24,47,7,1,387.09,242.23,0,Completed,Online
1281,500777,2025-05-24,47,5,2,81.8,39.31,0,Completed,Online
1282,500779,2025-05-25,7,10,1,12.3,5.18,0.05,Cancelled,Retail Store
1283,500779,2025-05-25,7,4,1,27.99,11.4,0.15,Cancelled,Retail Store
1284,500785,2025-05-25,39,4,1,28.86,11.37,0.03,Completed,Online
1285,500794,2025-05-25,52,5,2,83.24,38.93,0.03,Completed,Retail Store
1286,500772,2025-05-26,16,5,3,79.72,38.88,0.03,Completed,Online
1287,500772,2025-05-26,16,3,2,350.47,248.99,0.03,Completed,Online
1288,500776,2025-05-26,24,7,3,397.73,241.24,0,Completed,Online
1289,500780,2025-05-26,58,12,4,25.25,11.37,0,Completed,Retail Store
1290,500766,2025-05-28,63,11,1,16.2,7.22,0.03,Completed,Online
1291,500766,2025-05-28,63,12,1,24.7,11.33,0.03,Completed,Online
1292,500766,2025-05-28,63,10,1,12.37,5.23,0,Completed,Online
1293,500773,2025-05-28,44,6,1,123.89,75.4,0,Cancelled,Retail Store
1294,500773,2025-05-28,44,2,2,243.86,159.07,0.15,Cancelled,Retail Store
1295,500784,2025-05-29,25,2,2,235.43,158.39,0,Completed,Online
1296,500755,2025-05-30,43,12,1,25.72,11.41,0.03,Completed,Retail Store
1297,500764,2025-05-30,28,3,1,340.28,246.08,0,Completed,Retail Store
1298,500770,2025-05-30,53,6,1,128.2,73.35,0.03,Completed,Online
1299,500770,2025-05-30,53,8,1,268.37,163.13,0,Completed,Online
1300,500770,2025-05-30,53,11,1,16.26,7.26,0,Completed,Online
1301,500790,2025-05-30,5,8,2,278.44,160.28,0,Completed,Online
1302,500790,2025-05-30,5,7,1,374.82,248.3,0,Completed,Online
1303,500783,2025-05-31,57,3,2,339.4,251.71,0,Completed,Online
1304,500800,2025-05-31,53,4,2,29.18,11.43,0,Completed,Online
1305,500823,2025-06-01,57,4,1,28.38,11.64,0.1,Completed,Online
1306,500823,2025-06-01,57,3,1,332.63,247.0,0,Completed,Online
1307,500842,2025-06-01,47,12,1,25.82,11.69,0.1,Completed,Online
1308,500808,2025-06-02,36,1,3,779.07,561.73,0.1,Completed,Retail Store
1309,500815,2025-06-02,58,12,1,24.54,11.59,0,Completed,Retail Store
1310,500825,2025-06-02,50,5,1,79.98,39.25,0.1,Completed,Retail Store
1311,500825,2025-06-02,50,12,2,25.13,11.61,0,Completed,Retail Store
1312,500809,2025-06-03,10,7,3,373.8,241.63,0.03,Completed,Online
1313,500809,2025-06-03,10,12,1,24.52,11.44,0.05,Completed,Online
1314,500847,2025-06-03,3,9,2,51.91,19.57,0.03,Completed,Marketplace
1315,500847,2025-06-03,3,8,1,274.85,161.03,0.03,Completed,Marketplace
1316,500830,2025-06-04,52,4,2,28.54,11.42,0,Completed,Online
1317,500830,2025-06-04,52,1,3,781.57,563.63,0.15,Completed,Online
1318,500853,2025-06-04,15,10,3,12.65,5.25,0,Completed,Online
1319,500853,2025-06-04,15,7,1,382.77,242.65,0,Completed,Online
1320,500853,2025-06-04,15,6,1,128.26,74.71,0,Completed,Online
1321,500824,2025-06-05,38,2,1,247.54,157.98,0,Completed,Marketplace
1322,500838,2025-06-05,60,9,1,49.67,19.65,0.1,Completed,Online
1323,500814,2025-06-06,35,4,1,29.14,11.47,0,Completed,Online
1324,500817,2025-06-06,29,9,1,49.03,19.88,0,Completed,Online
1325,500817,2025-06-06,29,4,1,27.84,11.67,0,Completed,Online
1326,500806,2025-06-07,14,1,2,761.87,570.54,0,Completed,Marketplace
1327,500834,2025-06-07,7,6,2,125.52,74.1,0.15,Completed,Online
1328,500834,2025-06-07,7,4,1,27.85,11.61,0,Completed,Online
1329,500834,2025-06-07,7,8,1,271.13,165.21,0,Completed,Online
1330,500843,2025-06-07,56,10,1,12.43,5.25,0,Completed,Online
1331,500843,2025-06-07,56,6,1,128.04,73.11,0,Completed,Online
1332,500805,2025-06-08,35,8,2,261.78,165.53,0.05,Completed,Marketplace
1333,500811,2025-06-08,37,5,2,82.48,38.5,0,Completed,Retail Store
1334,500811,2025-06-08,37,4,1,28.39,11.38,0.1,Completed,Retail Store
1335,500851,2025-06-08,26,10,2,12.35,5.19,0,Completed,Online
1336,500851,2025-06-08,26,8,2,267.41,161.93,0,Completed,Online
1337,500827,2025-06-09,53,2,2,232.79,159.77,0.05,Completed,Online
1338,500827,2025-06-09,53,8,1,272.04,163.83,0,Completed,Online
1339,500827,2025-06-09,53,5,1,83.94,38.27,0,Completed,Online
1340,500833,2025-06-09,2,2,1,239.14,157.51,0.05,Completed,Retail Store
1341,500813,2025-06-10,54,1,1,784.11,568.78,0.05,Completed,Online
1342,500813,2025-06-10,54,3,1,354.61,245.31,0,Completed,Online
1343,500813,2025-06-10,54,7,1,390.62,248.63,0,Completed,Online
1344,500826,2025-06-10,23,2,1,247.06,157.58,0.03,Completed,Retail Store
1345,500826,2025-06-10,23,5,1,84.86,39.26,0.03,Completed,Retail Store
1346,500829,2025-06-11,3,3,1,336.87,252.16,0,Cancelled,Retail Store
1347,500840,2025-06-11,6,3,1,337.75,249.03,0,Completed,Retail Store
1348,500840,2025-06-11,6,11,2,16.48,7.21,0,Completed,Retail Store
1349,500822,2025-06-12,32,4,1,28.91,11.63,0.1,Completed,Online
1350,500831,2025-06-12,43,5,1,84.11,38.19,0.03,Cancelled,Retail Store
1351,500818,2025-06-13,13,11,3,17.26,7.31,0,Completed,Online
1352,500818,2025-06-13,13,12,4,24.91,11.41,0,Completed,Online
1353,500802,2025-06-14,61,8,1,269.65,162.29,0,Completed,Online
1354,500802,2025-06-14,61,2,1,238.25,160.66,0.05,Completed,Online
1355,500807,2025-06-15,2,11,4,17.23,7.26,0,Completed,Retail Store
1356,500820,2025-06-16,14,4,2,28.41,11.34,0,Completed,Online
1357,500850,2025-06-16,56,12,2,24.63,11.55,0,Completed,Marketplace
1358,500850,2025-06-16,56,1,1,743.8,558.91,0.03,Completed,Marketplace
1359,500850,2025-06-16,56,3,1,335.11,247.42,0.05,Completed,Marketplace
1360,500810,2025-06-17,30,1,1,782.83,564.35,0,Completed,Retail Store
1361,500835,2025-06-17,63,5,3,85.42,38.57,0.05,Completed,Online
1362,500821,2025-06-18,16,4,1,28.24,11.58,0,Completed,Online
1363,500821,2025-06-18,16,3,3,342.57,248.29,0,Completed,Online
1364,500821,2025-06-18,16,10,2,12.64,5.19,0,Completed,Online
1365,500832,2025-06-19,26,7,2,386.76,249.4,0,Completed,Marketplace
1366,500832,2025-06-19,26,8,1,266.94,164.56,0.03,Completed,Marketplace
1367,500846,2025-06-19,33,8,3,279.59,163.01,0.05,Completed,Marketplace
1368,500804,2025-06-21,34,8,3,268.02,165.12,0,Completed,Online
1369,500804,2025-06-21,34,10,3,12.14,5.2,0,Completed,Online
1370,500848,2025-06-22,13,2,1,237.59,159.08,0.15,Completed,Online
1371,500848,2025-06-22,13,7,4,388.03,243.51,0.1,Completed,Online
1372,500803,2025-06-24,13,9,1,49.61,19.62,0,Completed,Retail Store
1373,500839,2025-06-24,38,3,4,347.86,247.99,0,Completed,Online
1374,500839,2025-06-24,38,5,2,80.13,38.36,0.05,Completed,Online
1375,500839,2025-06-24,38,6,1,122.82,73.46,0,Completed,Online
1376,500844,2025-06-24,4,10,1,12.61,5.26,0,Completed,Retail Store
1377,500801,2025-06-25,61,2,2,235.73,160.84,0.03,Cancelled,Marketplace
1378,500801,2025-06-25,61,4,4,27.33,11.48,0.03,Cancelled,Marketplace
1379,500819,2025-06-25,46,2,1,240.19,159.64,0.05,Cancelled,Retail Store
1380,500828,2025-06-25,36,12,1,25.43,11.67,0,Completed,Marketplace
1381,500828,2025-06-25,36,6,1,128.3,74.11,0.03,Completed,Marketplace
1382,500837,2025-06-27,8,12,3,25.52,11.35,0,Completed,Marketplace
1383,500837,2025-06-27,8,9,2,51.9,19.8,0.1,Completed,Marketplace
1384,500845,2025-06-27,11,11,2,16.21,7.25,0.15,Completed,Retail Store
1385,500845,2025-06-27,11,7,2,387.74,248.59,0.05,Completed,Retail Store
1386,500849,2025-06-27,6,12,1,25.31,11.44,0,Completed,Retail Store
1387,500816,2025-06-28,8,12,1,25.29,11.62,0.05,Completed,Online
1388,500816,2025-06-28,8,3,1,346.94,250.75,0.05,Completed,Online
1389,500841,2025-06-28,1,4,1,28.12,11.32,0,Completed,Retail Store
1390,500841,2025-06-28,1,10,1,12.65,5.17,0.03,Completed,Retail Store
1391,500852,2025-06-28,43,10,1,12.8,5.21,0.05,Completed,Marketplace
1392,500812,2025-06-29,10,10,1,12.51,5.27,0.05,Cancelled,Online
1393,500836,2025-06-30,57,10,2,12.57,5.31,0,Completed,Online
1394,500836,2025-06-30,57,3,1,349.7,252.92,0,Completed,Online
1395,500860,2025-07-01,20,3,1,336.14,252.93,0,Completed,Marketplace
1396,500878,2025-07-03,33,2,2,246.96,161.25,0,Completed,Online
1397,500886,2025-07-03,60,9,1,49.5,19.63,0.05,Cancelled,Retail Store
1398,500887,2025-07-03,57,12,1,24.86,11.56,0.03,Completed,Online
1399,500887,2025-07-03,57,1,3,766.81,571.02,0,Completed,Online
1400,500909,2025-07-04,26,4,1,27.38,11.68,0,Completed,Retail Store
1401,500909,2025-07-04,26,7,1,389.23,244.01,0,Completed,Retail Store
1402,500868,2025-07-06,62,9,1,50.08,19.74,0,Completed,Online
1403,500868,2025-07-06,62,11,2,16.91,7.39,0,Completed,Online
1404,500868,2025-07-06,62,1,1,744.24,574.6,0,Completed,Online
1405,500872,2025-07-06,41,6,1,124.65,75.36,0,Completed,Online
1406,500881,2025-07-06,5,9,2,49.55,19.58,0,Completed,Online
1407,500881,2025-07-06,5,7,1,393.08,241.69,0,Completed,Online
1408,500855,2025-07-07,28,4,1,28.63,11.58,0.1,Completed,Retail Store
1409,500855,2025-07-07,28,9,1,51.3,19.62,0,Completed,Retail Store
1410,500870,2025-07-07,60,3,3,353.89,251.64,0,Completed,Online
1411,500870,2025-07-07,60,7,1,377.52,243.31,0.03,Completed,Online
1412,500863,2025-07-08,35,3,1,342.7,249.97,0,Completed,Marketplace
1413,500863,2025-07-08,35,8,1,270.74,163.44,0,Completed,Marketplace
1414,500863,2025-07-08,35,7,1,374.99,241.74,0,Completed,Marketplace
1415,500892,2025-07-08,22,3,1,344.47,246.15,0.03,Completed,Retail Store
1416,500906,2025-07-08,61,4,1,28.34,11.45,0.05,Cancelled,Retail Store
1417,500888,2025-07-09,18,5,1,85.44,39.05,0,Completed,Marketplace
1418,500888,2025-07-09,18,11,1,16.31,7.29,0,Completed,Marketplace
1419,500888,2025-07-09,18,9,1,49.63,20.08,0.05,Completed,Marketplace
1420,500857,2025-07-10,23,8,1,273.71,161.48,0,Completed,Marketplace
1421,500857,2025-07-10,23,1,1,770.14,573.05,0.05,Completed,Marketplace
1422,500882,2025-07-10,29,11,1,16.98,7.4,0.1,Completed,Online
1423,500882,2025-07-10,29,6,1,123.97,74.9,0,Completed,Online
1424,500890,2025-07-10,1,11,1,16.62,7.26,0,Completed,Online
1425,500891,2025-07-10,31,1,2,772.78,570.62,0.03,Completed,Online
1426,500905,2025-07-10,57,5,1,81.63,38.91,0,Completed,Online
1427,500907,2025-07-10,21,9,2,51.59,19.58,0.05,Completed,Retail Store
1428,500907,2025-07-10,21,5,1,84.73,38.65,0,Completed,Retail Store
1429,500907,2025-07-10,21,8,1,274.79,160.42,0,Completed,Retail Store
1430,500865,2025-07-11,56,6,1,121.25,74.71,0,Completed,Retail Store
1431,500865,2025-07-11,56,11,3,17.11,7.24,0,Completed,Retail Store
1432,500865,2025-07-11,56,2,1,243.34,159.03,0.05,Completed,Retail Store
1433,500897,2025-07-12,9,12,2,24.5,11.3,0.1,Completed,Retail Store
1434,500889,2025-07-13,24,5,1,82.8,39.14,0,Completed,Online
1435,500889,2025-07-13,24,4,1,27.56,11.46,0,Completed,Online
1436,500902,2025-07-13,41,11,2,16.16,7.43,0.15,Completed,Online
1437,500902,2025-07-13,41,2,1,237.23,159.69,0.05,Completed,Online
1438,500876,2025-07-14,28,1,1,760.84,561.19,0.1,Completed,Retail Store
1439,500877,2025-07-14,11,3,1,343.47,251.06,0,Completed,Online
1440,500894,2025-07-14,64,12,1,25.23,11.5,0,Completed,Online
1441,500858,2025-07-15,34,5,1,84.57,38.63,0,Completed,Online
1442,500858,2025-07-15,34,8,1,275.27,161.78,0.03,Completed,Online
1443,500859,2025-07-16,54,9,1,49.21,20.15,0,Completed,Online
1444,500898,2025-07-16,43,8,3,273.29,161.99,0.1,Completed,Online
1445,500898,2025-07-16,43,10,1,12.82,5.19,0,Completed,Online
1446,500880,2025-07-17,60,3,2,344.94,251.41,0,Completed,Retail Store
1447,500884,2025-07-17,7,11,1,17.01,7.28,0,Completed,Marketplace
1448,500866,2025-07-18,46,7,3,393.18,246.83,0.05,Completed,Retail Store
1449,500901,2025-07-18,26,6,1,121.75,73.62,0,Completed,Online
1450,500901,2025-07-18,26,8,2,266.88,165.64,0.05,Completed,Online
1451,500873,2025-07-19,25,10,2,12.81,5.3,0,Completed,Online
1452,500873,2025-07-19,25,2,2,240.88,157.18,0.1,Completed,Online
1453,500875,2025-07-20,34,8,1,263.3,163.65,0.03,Completed,Online
1454,500904,2025-07-20,58,8,1,262.31,162.86,0,Completed,Online
1455,500893,2025-07-21,55,7,2,380.04,241.74,0.1,Completed,Online
1456,500893,2025-07-21,55,11,2,17.13,7.44,0,Completed,Online
1457,500895,2025-07-21,61,9,2,50.8,19.62,0,Completed,Online
1458,500896,2025-07-21,11,11,1,16.5,7.38,0.05,Completed,Retail Store
1459,500864,2025-07-23,31,11,1,16.92,7.38,0,Completed,Online
1460,500869,2025-07-23,27,5,2,81.04,38.39,0.03,Completed,Marketplace
1461,500869,2025-07-23,27,1,1,748.69,575.73,0,Completed,Marketplace
1462,500867,2025-07-24,6,11,3,16.58,7.25,0,Completed,Online
1463,500879,2025-07-24,46,5,1,80.62,39.21,0,Cancelled,Online
1464,500879,2025-07-24,46,1,2,779.83,572.84,0,Cancelled,Online
1465,500871,2025-07-25,3,12,1,24.4,11.56,0,Completed,Online
1466,500871,2025-07-25,3,2,1,241.35,160.63,0.1,Completed,Online
1467,500883,2025-07-25,21,6,1,124.35,73.46,0,Completed,Retail Store
1468,500885,2025-07-25,1,8,1,264.38,162.35,0.1,Completed,Online
1469,500885,2025-07-25,1,3,2,349.39,244.4,0,Completed,Online
1470,500903,2025-07-25,9,7,1,398.68,246.24,0,Completed,Retail Store
1471,500903,2025-07-25,9,10,1,12.8,5.28,0.1,Completed,Retail Store
1472,500903,2025-07-25,9,5,2,84.98,38.27,0,Completed,Retail Store
1473,500854,2025-07-28,11,10,1,12.35,5.17,0.03,Completed,Online
1474,500854,2025-07-28,11,11,1,17.15,7.35,0.05,Completed,Online
